사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2025-09,7호선,2726,중곡,18,7,"6,933",761,"14,181","4,607","32,848","18,756","47,507","32,250","29,010","15,839","18,470","10,180","16,521","9,814","16,080","11,097","15,362","12,188","14,174","12,771","14,987","16,057","21,859","19,935","23,658","24,077","25,071","35,481","13,356","28,684","8,527","17,741","6,902","16,332","5,535","13,945","1,921","7,644",434,"2,766",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2727,군자(능동),30,3,"9,324",780,"15,725","6,084","39,220","10,017","60,844","28,676","39,549","19,838","22,992","12,981","20,142","13,121","20,883","13,619","20,847","15,295","19,763","16,519","20,566","20,162","22,651","23,107","30,546","30,889","35,389","46,134","22,535","35,114","18,376","21,581","17,129","19,141","13,483","16,688","7,273","9,761","1,379","3,470",0,58,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2728,어린이대공원(세종대),21,0,"3,341","1,176","8,223","7,691","21,944","19,297","36,378","85,188","25,732","51,831","18,601","53,802","21,561","42,094","23,067","28,789","30,189","37,532","34,608","29,903","37,321","24,008","51,532","24,944","66,175","29,647","58,240","40,732","33,082","27,074","27,167","18,143","25,279","16,279","19,978","16,282","11,027","11,417","2,321","3,442",0,16,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2729,건대입구,78,1,"4,453","1,233","5,890","9,741","15,189","22,015","21,564","47,742","17,113","34,932","15,849","30,946","17,901","25,054","19,838","25,439","22,340","26,978","27,315","25,562","32,273","24,235","37,168","25,446","45,709","32,661","39,440","41,088","29,189","27,046","29,271","16,068","25,936","14,127","21,324","12,091","10,821","6,810","1,878","3,743",1,190,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2730,자양(뚝섬한강공원),13,0,"5,332",732,"10,706","4,396","25,081","7,495","33,463","14,266","21,258","11,134","12,855","9,255","11,104","9,954","11,768","11,969","11,985","14,967","11,961","16,512","13,793","21,432","16,383","27,301","18,921","39,587","21,679","61,667","22,670","55,235","40,374","25,228","40,670","17,354","24,782","13,487","11,109","6,297","1,525","1,949",0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2731,청담,18,1,"2,735","3,699","6,917","33,050","12,644","62,130","16,549","139,893","14,178","89,271","13,259","36,753","16,433","22,570","20,325","22,081","20,276","23,894","24,987","21,097","33,099","18,831","46,447","19,890","73,061","21,242","107,442","21,845","53,186","17,513","30,640","11,190","28,278","9,320","21,755","6,864","5,550","3,542",788,"2,334",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2732,강남구청,22,0,"1,845","1,917","4,285","18,369","8,110","40,352","11,198","112,190","10,617","103,241","10,337","44,915","12,583","25,470","15,759","21,875","18,398","23,716","22,799","20,887","28,225","19,127","35,192","19,103","57,051","21,311","92,545","22,629","57,045","13,969","35,724","9,758","31,558","7,102","21,703","5,769","9,375","3,794","1,641","1,742",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2733,학동,5,0,"1,930","1,488","4,827","25,546","9,114","59,462","12,712","182,533","12,230","133,509","12,574","55,265","15,651","29,099","20,278","24,647","22,322","28,239","28,582","22,988","37,105","18,913","48,786","19,517","93,292","21,438","161,463","21,700","75,409","13,573","40,051","8,492","32,531","7,851","24,333","5,536","9,075","3,507","1,356","1,345",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2734,논현,55,1,"2,864","1,430","4,742","17,737","9,670","44,983","15,136","110,326","12,780","95,819","12,196","38,188","14,548","24,600","16,785","24,135","18,694","25,610","23,835","23,812","28,343","22,230","36,527","25,164","68,171","30,568","106,025","36,867","59,216","20,458","38,829","12,361","37,741","10,433","34,027","7,890","16,702","5,319","3,065","2,539",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2735,반포,19,0,"1,063","1,009","3,753","13,755","11,270","14,143","15,684","21,333","11,286","17,893","8,342","11,566","8,588","11,565","9,696","11,182","10,336","11,017","11,668","10,362","14,810","10,787","20,400","11,725","21,014","12,657","20,026","14,752","13,542","9,399","10,992","6,557","10,357","5,576","7,689","5,285","2,505","2,893",286,965,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2736,고속터미널,13,1,"1,420","3,265","3,027","24,127","12,247","44,876","20,940","54,348","26,683","38,844","25,597","31,040","27,658","28,452","28,472","25,516","28,457","28,818","30,272","25,442","41,312","21,383","45,966","22,376","64,243","24,953","52,321","28,161","34,314","17,483","36,314","10,779","32,313","9,733","23,960","5,660","7,506","3,129",799,793,0,6,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2737,내방,9,0,"2,882","2,207","8,679","16,651","20,493","28,975","30,358","79,730","22,685","46,974","17,112","22,320","16,917","17,732","18,109","17,777","20,374","19,298","21,386","18,035","23,158","18,115","31,745","20,557","50,787","27,123","69,252","35,115","28,102","21,935","19,880","14,416","18,799","12,561","12,492","10,019","4,028","6,267",749,"2,814",1,187,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2738,이수,31,0,"4,778","1,347","10,596","18,036","32,190","19,625","45,153","45,000","31,880","31,860","21,962","21,412","21,014","20,810","24,117","20,815","24,960","23,894","24,773","23,568","27,173","25,985","36,097","31,412","38,851","44,210","47,757","61,085","28,437","39,592","25,259","22,593","27,567","18,303","24,333","16,169","12,145","9,862","1,995","3,118",1,9,1,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2739,남성,45,1,"6,530",911,"15,605","3,703","41,741","7,254","57,269","18,858","35,972","13,431","20,804","12,011","17,533","12,703","18,405","12,677","17,552","13,879","15,247","15,130","15,207","19,089","16,857","22,631","15,952","30,666","16,585","46,109","10,025","33,387","9,107","21,582","7,715","18,809","5,199","17,039","2,256","9,878",420,"3,084",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2740,숭실대입구(살피재),30,0,"6,468",902,"15,104","4,084","41,049","8,785","51,276","40,454","34,140","25,072","21,994","34,585","20,731","25,154","21,119","18,724","23,559","24,931","26,362","22,180","25,267","22,834","35,880","27,430","38,546","36,459","28,339","52,662","18,142","37,021","15,961","24,011","16,586","21,898","13,705","21,060","8,346","13,426","1,949","4,343",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2741,상도,13,1,"5,661","1,862","14,317","6,448","38,495","9,589","47,689","28,677","30,039","20,906","19,294","21,988","17,947","18,183","19,316","18,220","19,634","17,077","18,875","19,316","20,941","19,043","25,018","22,746","28,940","31,436","27,444","46,928","15,110","30,782","12,916","20,808","14,350","19,113","9,777","18,005","5,240","10,913","1,254","3,431",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2742,장승배기,14,0,"5,520","2,218","12,056","9,569","28,633","10,986","38,958","23,713","24,928","13,934","16,668","10,815","15,137","10,677","15,595","13,035","15,454","13,901","14,187","13,765","15,549","16,759","18,605","18,003","19,395","22,630","19,364","32,476","9,825","23,304","8,513","15,276","8,090","13,396","5,442","11,750","2,028","7,724",466,"2,550",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2743,신대방삼거리,83,1,"9,880",793,"20,674","4,683","56,024","9,640","79,031","20,027","44,686","18,057","26,342","14,385","23,240","14,646","25,611","16,768","22,353","18,108","20,542","19,431","19,975","23,685","22,187","29,065","20,960","40,144","21,734","64,199","13,196","46,944","11,137","29,057","9,600","26,203","6,935","22,625","3,216","14,062",702,"5,291",0,40,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2744,보라매,16,0,"3,939",969,"6,621","3,263","18,496","9,649","26,177","22,191","15,079","10,514","9,531","8,349","9,166","8,671","9,807","9,449","10,446","9,419","10,331","8,859","10,918","10,242","12,452","12,422","14,470","17,282","16,919","25,482","7,962","18,438","7,324","11,336","6,324","10,026","5,499","8,715","2,127","5,398",317,"2,135",0,32,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2745,신풍,202,4,"13,636","1,163","17,130","5,895","44,207","12,650","55,062","22,108","31,231","14,579","18,608","12,479","16,926","12,284","18,122","13,707","16,950","14,461","15,911","14,455","17,058","18,534","19,734","22,484","19,182","32,038","19,905","45,267","12,017","31,883","8,874","19,749","7,332","18,552","5,645","15,665","2,317","8,440",463,"2,864",0,419,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2746,대림(구로구청),81,1,"10,817",974,"8,820","4,005","18,286","8,440","23,408","19,752","17,998","15,305","13,392","18,532","13,950","17,960","15,341","15,952","16,474","16,159","17,478","15,485","18,344","17,118","18,990","18,338","20,345","23,354","20,145","23,445","12,387","16,039","9,474","11,752","7,819","13,880","6,430","10,802","3,241","5,544",473,"1,374",1,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2747,남구로,147,4,"17,530","1,337","16,414","7,935","33,371","35,729","36,456","98,299","24,042","46,284","17,109","19,799","15,483","15,478","17,129","15,922","16,228","16,192","15,480","15,171","17,673","18,726","21,994","23,512","48,535","33,307","74,413","32,471","31,167","23,503","15,995","16,554","10,891","18,409","7,131","15,035","3,021","8,050",520,"1,966",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2748,가산디지털단지,587,5,"6,704","5,500","10,878","28,769","26,172","144,939","31,511","400,785","21,694","232,660","20,388","60,644","24,951","36,432","33,126","34,106","37,055","34,690","41,615","29,723","55,066","27,330","81,541","27,279","227,111","31,460","316,235","37,563","123,546","27,578","68,801","17,293","50,545","14,619","28,504","13,307","11,856","8,646","1,742","3,114",2,2,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2749,철산,15,0,"11,658","3,619","38,249","10,444","99,631","19,240","97,493","37,817","54,108","27,688","34,924","20,632","32,092","21,142","33,369","24,299","28,865","27,860","27,143","27,966","28,629","34,808","33,175","45,436","35,530","68,170","36,658","103,137","21,513","76,630","19,380","42,598","18,216","37,202","15,333","32,788","6,422","19,096","1,232","5,759",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2750,광명사거리,203,2,"20,125","6,285","34,889","12,974","86,254","17,245","89,018","28,560","48,868","24,894","32,972","25,833","30,441","28,531","32,991","32,619","32,550","33,168","30,652","32,316","33,671","38,929","39,929","44,459","38,445","56,774","33,769","85,030","22,235","62,619","15,107","35,042","11,643","31,164","8,542","25,335","3,521","14,645",765,"4,394",0,5,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2751,천왕,29,0,"8,989",814,"21,909","5,567","59,471","10,956","62,397","20,608","34,520","9,460","19,906","8,393","16,354","9,320","16,001","12,438","14,606","12,972","13,209","14,249","14,838","18,994","17,042","23,374","16,522","33,473","15,912","49,802","7,738","39,480","5,551","23,016","4,048","19,131","2,823","16,848","1,199","10,720",293,"2,772",1,92,0,0,0,0,2025-10-03 10:13:02
2025-09,7호선,2752,온수(성공회대입구),315,2,"9,783",808,"21,143","3,667","47,796","12,302","53,672","22,414","24,134","15,836","13,960","7,816","12,096","9,151","13,719","9,200","12,410","10,844","11,197","10,214","13,610","12,871","18,491","15,929","19,394","23,226","16,127","40,721","7,223","28,912","5,239","18,875","4,778","14,821","3,137","13,425","1,646","8,279",317,"4,555",1,"1,092",0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2810,암사역사공원,3,1,"3,509",513,"11,038","3,124","32,747","7,559","36,494","8,874","18,882","4,528","11,027","4,187","9,425","4,687","9,109","6,319","8,337","6,918","7,713","7,542","8,215","8,932","10,814","11,936","10,874","17,869","11,718","25,733","5,684","19,463","3,701","13,216","3,101","10,241","2,347","11,095",738,"5,179",155,"1,339",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2811,암사,177,0,"15,647",733,"26,018","5,051","72,804","9,384","83,332","20,477","44,277","14,622","27,623","12,040","24,002","15,224","24,324","16,849","22,595","18,901","19,176","20,764","19,318","28,460","20,602","32,470","21,408","43,234","21,926","66,609","13,591","49,077","10,866","29,087","7,854","24,433","5,346","24,058","2,419","12,427",529,"3,944",1,146,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2812,천호(풍납토성),120,0,"11,808","2,551","18,571","13,189","47,589","21,114","59,015","37,423","34,885","31,350","23,698","23,595","22,901","26,340","24,981","27,136","25,078","30,751","25,479","29,693","28,842","35,441","32,432","38,228","40,052","52,999","40,780","74,655","27,038","50,117","23,846","29,881","16,921","26,883","12,640","21,322","5,957","12,778","1,486","4,202",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2813,강동구청,30,0,"6,054",812,"12,820","6,064","32,628","16,751","41,081","36,952","25,067","16,985","17,731","11,705","14,843","10,717","15,122","12,031","14,838","14,088","13,982","13,921","15,594","17,253","17,755","20,042","22,637","26,786","29,189","37,296","11,441","25,961","8,705","17,183","7,050","14,829","5,060","12,587","1,763","6,895",394,"2,069",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2814,몽촌토성(평화의문),14,1,"1,951","2,013","5,040","8,822","14,095","12,670","21,585","32,068","13,302","17,323","8,668","10,014","8,456","9,626","9,204","10,050","9,564","10,063","10,422","9,543","11,542","9,785","17,050","12,835","20,368","16,078","26,772","20,168","12,187","15,509","9,172","9,809","9,914","8,038","7,633","7,108","3,217","4,537",824,"1,404",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2815,잠실(송파구청),47,2,"1,705","3,217","3,768","14,018","8,256","42,213","11,994","96,916","9,907","61,469","10,661","41,408","15,098","40,518","19,428","39,530","23,794","40,017","31,051","35,831","39,934","37,232","47,628","37,606","63,915","42,573","82,041","48,469","51,357","24,941","48,010","13,975","44,755","9,217","31,370","6,572","10,730","4,151","2,103","1,688",1,205,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2816,석촌,3,0,"2,635",972,"6,351","4,929","17,687","10,428","25,498","24,825","15,347","19,870","11,292","13,949","11,334","14,545","12,861","14,923","12,744","16,454","13,100","15,191","14,333","17,107","15,704","18,315","19,994","25,272","23,240","32,816","12,771","22,122","12,129","13,090","12,542","10,802","10,026","9,181","4,201","5,543",731,"1,953",0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2817,송파,25,1,"3,415",874,"11,650","5,337","33,722","11,746","39,173","22,600","24,842","12,752","18,056","9,414","16,238","9,531","15,788","11,347","15,100","13,599","13,380","14,501","15,887","17,621","17,274","20,213","17,335","25,616","19,562","36,009","10,638","26,629","7,870","15,997","6,074","14,526","5,189","12,101","1,982","5,722",283,"1,885",0,53,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2818,가락시장,177,0,"3,811","3,022","6,975","8,117","14,041","16,880","15,397","44,949","11,929","19,411","11,966","13,108","11,938","13,195","12,470","12,626","13,038","12,729","14,455","12,975","16,741","13,516","17,619","16,208","23,389","20,285","31,575","25,398","14,333","16,531","12,500","11,403","11,626","9,109","9,330","7,424","4,257","4,923","1,139","2,000",1,591,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2819,문정,8,0,"2,631","3,685","8,872","11,962","30,014","66,027","37,693","191,442","23,646","84,023","18,434","31,971","19,446","20,193","23,729","21,396","25,952","23,495","29,258","21,313","31,932","21,507","39,526","24,957","98,440","30,219","137,582","42,409","45,383","30,942","30,941","18,656","24,688","15,504","18,052","13,516","6,820","7,100","1,350","1,974",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2820,장지,20,0,"5,816","3,256","20,331","12,592","49,823","29,908","54,615","51,269","34,947","35,490","22,360","20,029","19,654","21,074","20,787","21,296","21,890","19,858","22,535","20,300","28,526","23,090","33,022","28,078","46,047","36,028","50,835","52,459","28,331","33,018","21,868","20,071","15,886","17,747","8,060","14,375","2,783","9,224",575,"2,300",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2821,복정,98,0,"3,837","2,492","12,404","10,279","31,820","11,530","39,859","21,525","23,964","15,789","14,363","9,316","11,802","7,268","13,689","9,061","12,727","9,559","11,754","9,144","12,970","12,081","18,565","15,647","24,493","22,656","26,699","32,611","15,815","22,629","9,430","14,210","7,057","12,874","5,643","11,817","2,606","5,103",567,"1,019",1,1,0,1,0,0,2025-10-03 10:13:02
2025-09,8호선,2822,산성,18,0,"5,424","1,205","12,256","3,247","32,233","4,018","32,686","9,336","16,317","4,908","10,791","4,928","8,694","4,387","8,914","5,466","8,005","6,161","6,992","7,002","7,800","10,375","9,392","12,387","8,962","17,876","6,770","29,193","3,392","23,245","2,768","14,243","1,994","13,041","1,433","10,711",641,"6,581",160,"2,495",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2823,남한산성입구(성남법원.검찰청),103,7,"11,721","1,565","22,626","4,560","55,395","11,309","64,814","29,246","33,109","28,835","21,547","14,789","19,246","10,760","21,802","13,901","17,872","15,400","17,729","13,421","20,642","19,335","24,712","22,952","26,158","30,000","22,427","44,331","10,127","33,860","7,310","22,585","5,917","21,846","3,672","18,642","1,568","10,928",283,"3,667",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2824,단대오거리,72,0,"11,405","1,606","21,364","5,842","51,895","12,277","58,671","20,818","29,144","13,350","18,133","9,250","16,358","9,895","18,285","11,996","16,124","12,575","14,210","14,007","15,464","18,989","19,675","24,417","21,743","31,443","22,286","49,681","10,696","36,443","7,834","23,373","5,713","20,182","3,994","17,403","1,646","10,566",441,"3,335",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2825,신흥,1,0,"4,206",592,"8,343","2,587","19,694","3,464","23,853","7,270","12,711","4,769","8,482","5,470","7,304","5,933","7,664","7,417","7,096","8,245","7,470","8,667","8,651","9,635","9,902","12,767","9,657","14,448","8,763","20,730","4,986","15,591","4,123","10,034","2,791","8,618","1,865","7,788",948,"4,393",210,"1,367",0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2826,수진,6,0,"4,018",534,"7,468","2,419","18,001","5,370","23,004","14,140","12,982","7,745","8,962","6,650","8,896","6,207","10,426","6,834","9,361","8,070","8,087","8,045","9,749","8,801","13,251","10,731","10,214","11,293","8,317","16,507","4,921","13,850","4,097","8,969","3,557","7,911","2,455","6,899",835,"4,490",239,"1,444",0,25,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2827,모란,30,1,"2,456",774,"3,346","4,087","9,746","5,865","12,002","13,040","7,754","7,553","7,430","7,572","9,108","7,347","10,141","7,705","10,201","7,038","10,409","7,459","11,420","7,723","14,590","8,710","13,024","7,823","12,478","10,474","7,196","6,355","4,952","4,071","4,702","4,175","3,557","3,323","2,033","2,324",677,"1,345",2,408,0,0,0,0,2025-10-03 10:13:02
2025-09,8호선,2828,남위례,7,0,"2,108","1,567","8,017","5,520","24,556","10,120","28,223","26,034","15,876","12,340","10,189","7,680","9,079","6,487","9,972","7,501","10,221","9,178","9,560","8,719","13,110","9,936","15,230","13,274","17,817","17,899","19,246","27,306","9,136","19,596","7,141","12,749","6,957","9,906","5,143","9,762","2,305","5,477",639,"1,285",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4101,개화,13,3,"2,714",386,"7,768","2,598","13,940","3,484","10,925","4,958","4,217","2,754","3,185","1,936","2,580","2,187","2,492","2,063","2,493","2,212","2,674","2,477","3,068","2,858","4,398","2,747","5,923","3,827","5,983","6,094","2,645","5,104","1,677","2,700","1,453","2,030",686,"2,322",312,"1,466",91,421,6,46,14,14,0,0,2025-10-03 10:13:02
2025-09,9호선,4102,김포공항,8,3,596,"2,969","2,584","14,704","9,633","19,783","10,983","23,366","7,162","20,800","7,417","20,904","8,002","22,475","8,706","25,562","10,221","25,748","11,758","25,823","14,894","22,884","14,155","24,974","16,015","28,688","18,840","28,410","13,100","16,440","11,158","7,655","9,248","4,411","9,450","3,325","3,290","1,990",126,"1,478",1,151,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4103,공항시장,7,0,"3,173",282,"4,611","1,332","9,766","2,474","12,119","5,477","6,477","3,590","5,042","3,140","4,455","3,283","4,905","4,098","4,345","3,747","4,084","3,890","4,202","5,218","4,885","6,246","5,290","7,323","4,378","11,664","2,521","8,929","2,268","6,128","1,865","5,795","1,179","5,394",681,"3,390",147,"1,316",0,88,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4104,신방화,4,1,"5,455",696,"12,896","3,020","31,218","6,839","29,083","14,696","15,446","7,836","11,291","6,344","10,308","6,910","10,764","8,323","10,151","8,819","9,058","9,930","11,172","11,266","11,675","13,986","10,473","18,519","11,573","25,651","6,772","21,888","5,181","12,505","3,790","10,999","2,604","11,358","1,176","6,071",194,"2,312",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4105,마곡나루(서울식물원),6,0,"5,246","1,659","12,308","13,151","34,238","30,499","34,992","71,676","18,019","33,673","14,169","20,133","14,886","17,824","18,576","18,287","19,495","18,928","20,906","17,850","24,387","18,150","32,547","21,358","54,716","28,541","61,758","42,535","28,668","31,612","23,072","18,843","21,262","18,682","17,280","16,444","7,450","10,659","1,058","3,815",1,456,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4106,양천향교,4,0,"5,215","1,181","12,527","11,240","34,432","29,953","34,151","52,966","16,777","21,531","12,587","11,689","13,309","9,296","15,176","10,616","14,317","12,365","13,702","10,820","15,859","12,463","21,080","15,275","36,038","20,392","41,805","31,310","15,786","27,179","9,606","16,180","8,010","16,498","5,070","13,762","2,212","9,900",477,"2,546",1,249,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4107,가양,97,0,"17,511","1,710","32,017","10,759","85,768","32,074","85,380","62,149","46,190","34,461","34,956","21,263","33,112","21,637","35,399","23,407","31,672","24,950","28,387","27,986","31,956","34,357","36,784","39,270","46,853","49,370","57,467","79,263","24,630","64,729","18,536","40,300","15,467","35,868","9,753","32,071","4,189","18,968",677,"5,992",1,251,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4108,증미,1,0,"2,930",547,"9,256","3,170","25,813","12,154","27,681","53,842","13,709","20,570","9,858","6,959","9,656","6,340","9,484","6,690","9,549","7,233","8,336","8,253","9,025","8,640","10,535","10,323","23,502","14,440","42,339","22,077","12,083","16,422","6,515","10,059","4,797","8,728","2,616","8,510","1,109","4,597",217,"1,501",1,0,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4109,등촌,18,3,"6,775","1,350","17,834","5,869","55,043","9,574","66,980","22,456","29,085","13,626","20,404","12,576","20,358","12,840","19,403","15,090","18,114","15,592","16,715","16,835","18,281","20,542","20,221","23,291","19,794","34,849","22,066","52,336","10,814","40,876","8,307","22,800","6,601","19,893","4,849","17,370","2,263","9,847",418,"3,289",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4110,염창,31,1,"14,427",958,"31,230","5,622","87,779","9,241","92,916","21,165","49,152","12,789","30,813","11,348","26,236","12,584","26,610","14,950","23,545","17,349","19,975","19,222","19,936","25,128","22,640","31,169","24,524","50,661","25,753","78,433","14,051","64,684","10,580","41,771","9,162","35,213","6,942","34,744","2,718","19,446",496,"6,741",2,349,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4111,신목동,3,0,"2,569",410,"7,548","3,012","24,407","4,428","23,776","7,733","10,959","5,196","7,632","3,316","6,613","3,480","6,712","4,758","5,875","5,364","5,053","4,887","5,847","6,270","6,824","8,370","8,484","10,397","7,840","17,806","3,768","12,958","2,630","7,934","2,307","7,827","2,017","5,896",662,"3,933",149,"1,146",0,119,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4112,선유도,6,0,"2,437","1,717","7,354","4,206","27,305","16,307","31,705","45,957","13,977","22,314","10,017","9,414","9,781","8,390","10,547","8,414","10,555","8,920","10,535","8,711","12,115","10,381","15,038","11,226","29,867","15,623","41,363","26,559","15,265","18,036","8,860","10,705","7,428","9,038","5,260","8,501","1,910","4,723",377,"1,598",0,13,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4113,당산,83,0,"9,277","1,546","18,678","8,362","58,584","18,849","68,698","49,952","37,892","27,434","27,366","17,572","26,483","19,782","29,040","21,144","27,624","24,120","25,613","22,807","27,492","26,978","31,028","33,503","42,270","48,264","52,787","70,844","28,391","52,261","23,175","35,091","21,939","34,316","17,894","30,631","8,018","18,494","1,647","5,675",2,259,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4114,국회의사당,3,0,772,"1,826","2,623","12,583","5,856","56,380","8,998","179,956","8,481","69,723","11,648","29,871","15,499","23,267","19,417","22,848","23,762","27,232","28,128","20,049","32,093","14,098","44,507","13,061","88,217","16,615","117,627","17,761","42,854","10,226","30,735","5,578","30,115","4,950","16,513","4,099","5,354","2,413",821,936,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4115,여의도,14,0,"3,965","3,066","4,767","33,410","10,866","175,930","13,388","191,857","14,667","90,635","20,626","40,030","28,156","37,717","29,065","37,766","35,098","37,846","38,380","33,402","48,969","31,610","67,925","32,370","177,750","36,514","176,392","41,467","82,472","23,223","72,050","12,257","58,276","9,721","32,594","8,442","9,859","4,440","1,533","1,917",0,284,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4116,샛강,15,0,"1,696","1,224","2,840","5,327","6,166","19,564","7,297","42,083","5,877","16,385","6,038","9,403","7,078","8,962","7,773","7,649","8,672","8,664","9,597","7,878","10,826","8,376","12,968","9,890","26,220","12,958","34,407","16,961","13,974","9,683","15,825","4,891","17,991","4,166","11,392","3,737","4,150","2,060",774,800,0,28,1,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4117,노량진,543,10,"19,480","2,200","28,315","14,769","76,241","39,435","102,004","65,959","55,427","38,686","35,887","26,934","33,778","30,001","38,188","34,056","41,833","39,063","36,310","35,506","37,014","38,512","44,457","48,271","56,779","72,940","56,101","105,917","33,948","67,205","36,716","46,731","42,022","44,257","40,376","43,643","12,606","24,068","1,634","7,568",0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4118,노들,6,0,"4,229",367,"7,343","1,583","20,433","2,880","24,657","4,682","13,236","4,106","9,128","3,978","7,540","4,466","8,046","5,665","8,022","6,399","6,777","8,061","6,798","10,179","7,569","13,374","8,386","18,355","8,835","24,460","7,803","15,758","10,842","9,696","11,605","7,991","5,002","7,552","1,786","3,778",302,"1,314",1,3,0,0,0,0,2025-10-03 10:13:02
2025-09,9호선,4119,흑석(중앙대입구),7,1,"4,087",993,"7,194","6,563","20,987","14,917","24,765","32,493","16,398","20,213","13,418","19,205","14,270","15,182","16,052","16,690","16,667","15,632","17,598","15,841","21,383","15,002","24,980","16,249","31,580","24,881","24,139","32,256","13,500","21,447","12,339","14,559","13,322","12,241","9,746","11,117","4,882","5,834","1,164","2,388",0,21,0,0,0,0,2025-10-03 10:13:02
